request,indonesia_pct,global_median_pct,global_mean_pct,n_countries,gap_pp,ratio
Develop AI-powered medical diagnostic and healthcare technology systems,0.4547975596228508,0.5359300738887058,0.5375293858310232,57,-0.08113251426585505,0.8486136191664746
Develop and customize AI chatbot systems and conversation styles,0.7487520798668885,0.7525083612040134,0.8480793387131195,79,-0.0037562813371249115,0.995008319467554
Develop automated trading systems and technical analysis strategies,0.5490848585690515,0.39075269960588,0.47246730384103514,50,0.15833215896317154,1.4051978633106519
Draft professional business communications and formal documents,1.36993899057127,1.6129032258064515,1.6289249033239173,97,-0.2429642352351815,0.8493621741541875
Edit and improve existing written content and documents,3.0615640599001663,3.0930070234691778,3.215645804886031,119,-0.03144296356901144,0.9898341764727892
Extract and analyze information from documents and text sources,1.087077093732668,0.8943513908812195,0.8771895487718507,73,0.1927257028514484,1.2154921486302521
Extract and transcribe text from images using OCR technology,0.3272323904603438,0.23057139507771124,0.278778026268621,41,0.09666099538263256,1.4192237087781603
"Fix and improve web and mobile application UI layouts, styling, and components",2.756516916250693,1.9641541861036087,2.3430352869323987,112,0.7923627301470844,1.4034116749861345
Help build complete web applications and websites from scratch,1.5973377703826956,1.317027281279398,1.6802320071441033,97,0.2803104891032977,1.2128357499405753
"Help create and debug animations, visual effects, and interactive graphics",0.3660565723793677,0.5209761447765286,0.5419860728992005,62,-0.15491957239716098,0.702635957614502
Help create and manage professional technical documentation and writing,0.7598447032723239,0.8198961464881116,0.861251377450586,76,-0.0600514432157877,0.9267572564244776
Help create and optimize comprehensive digital marketing content and strategies,1.4919578480310594,1.7414464249129278,1.9117814009752527,101,-0.24948857688186843,0.856734853675247
Help develop business technology systems and e-commerce applications,0.5102606766500277,0.4604630504718259,0.4979143768195249,57,0.049797626178201826,1.1081468450664507
Help develop complete mobile applications with UI design and Flutter implementation,0.8319467554076538,0.7028482357942468,0.8528125593696432,73,0.12909851961340701,1.1836790832483495
Help develop multimedia communication systems and streaming applications,0.4104270660011093,0.4104270660011093,0.42397354535242066,46,0.0,1.0
Help develop scheduling and calendar management systems,0.343871325568497,0.3206895516217839,0.33771009548681524,41,0.023181773946713058,1.0722872754334487
"Help develop, debug, and implement machine learning and AI systems",0.6378258458125347,1.059220028887819,1.0732413234245985,80,-0.4213941830752844,0.6021655826148338
"Help develop, debug, and modify web applications and frontend components",1.846921797004992,1.5567765567765568,1.821812047864327,101,0.29014524022843524,1.186375648429089
Help discover and access entertainment content across multiple media platforms,0.4769828064337215,1.015230121996309,0.9969225523675506,81,-0.5382473155625874,0.46982727964749615
Help implement OAuth authentication and API token management for web applications,0.3105934553521908,0.41516661603659144,0.4389849426121897,52,-0.10457316068440065,0.7481176071363506
Help implement cybersecurity measures and privacy protection controls,0.1719356627842485,0.314616328054178,0.31997325730201004,45,-0.1426806652699295,0.5464931329140699
Help implement multilingual features and communicate in specific languages,0.1885745978924015,0.3305832866415007,0.4005008790061343,29,-0.14200868874909922,0.5704299204239572
Help implement search engines and filtering functionality for software applications,0.1220188574597892,0.2406738868832731,0.25369318659260753,32,-0.1186550294234839,0.5069883527454243
Help optimize business workflows and project management systems,0.7376594564614531,1.2375721337690329,1.264186990459346,87,-0.4999126773075797,0.5960537057463529
Help optimize system performance and troubleshoot technical infrastructure issues,0.4326123128119801,0.6574621959237344,0.659332537075438,69,-0.22484988311175436,0.6580033277870216
Help plan celebrations and create content for weddings and birthdays,0.271769273433167,0.276805318504263,0.30366749499850104,35,-0.005036045071096007,0.9818065451259801
Help process and manipulate files including CSV data and PDF documents,0.3716028840820854,0.5454948001442168,0.5573880146121568,61,-0.1738919160621314,0.6812216798104066
Help research and recommend consumer products across various categories for purchase decisions,0.7931225734886301,1.3123359580052494,1.271783670529694,90,-0.5192133845166192,0.6043594009983362
Help set up and troubleshoot software development environments and tools,0.6267332224070993,1.2960751202484417,1.3359215961602693,86,-0.6693418978413425,0.48356242058482085
Help solve math problems and perform calculations,0.3327787021630615,0.2606239991437404,0.5597243498956224,34,0.07215470301932109,1.2768536407099103
"Help with API development, integration, and debugging",0.4215196894065446,0.5708250757251325,0.6588155727060583,66,-0.14930538631858792,0.7384393351519785
"Help with Docker containerization, deployment, and development workflows",0.2107598447032723,0.4199312327377262,0.4555908874325394,52,-0.2091713880344539,0.5018913295141951
Help with Linux system administration and server management tasks,0.4769828064337215,1.0624887448226186,1.0891354571406566,81,-0.5855059383888971,0.4489297498519415
Help with academic applications and professional document formatting,0.687742651136994,0.4207492795389049,0.43353777333198795,51,0.26699337159808906,1.63456643797628
"Help with academic research, writing, and educational content across multiple disciplines",7.958957293399889,3.561038749839267,3.6995704256965,125,4.397918543560622,2.2350100216570596
"Help with automation systems, robotics programming, and embedded device development",0.2773155851358846,0.3816508967396376,0.43974337024157933,46,-0.10433531160375298,0.726621075713257
Help with basic numerical tasks and number-related requests,0.232945091514143,0.1738163109226169,0.5393158896975887,24,0.0591287805915261,1.340179700499168
Help with cloud infrastructure deployment and development platform configuration,0.2551303383250138,0.55305004565473,0.5733317462045079,66,-0.29791970732971623,0.4613151021856927
Help with comprehensive YouTube and TikTok video content creation and management,0.6766500277315586,0.5326777299733662,0.6480767681791341,63,0.14397229775819242,1.270280302060668
Help with creative writing across multiple genres and provide feedback,0.8374930671103715,0.6249063835218679,0.7252264069953946,64,0.21258668358850363,1.3401896495126209
"Help with cross-platform mobile app development, debugging, and feature implementation",1.2590127565169162,1.1771937803803405,1.394187807248671,92,0.08181897613657574,1.069503405046993
Help with cybersecurity implementation and threat analysis tasks,0.2828618968386023,0.3587736361577447,0.37308151936407064,50,-0.07591173931914241,0.7884132732490808
"Help with data analysis, statistical modeling, and business reporting tasks",1.497504159733777,1.497504159733777,1.5115363918597178,91,0.0,1.0
"Help with date calculations, formatting, and datetime programming tasks",0.1830282861896838,0.1667552923566334,0.15972294722428684,23,0.01627299383305042,1.0975860712009546
Help with file system operations and data deletion tasks,0.1552967276760954,0.29635366158516707,0.30828038920676987,42,-0.14105693390907167,0.5240250005531507
Help with financial technology systems and payment processing solutions,0.6932889628397115,0.6218804886292709,0.6968747057630332,69,0.07140847421044061,1.1148266837697978
Help with game development programming and mobile gaming projects,0.2995008319467554,0.3215856139660037,0.35754092625711453,42,-0.022084782019248295,0.9313253421168803
"Help with git, GitHub, and software version management",0.28840820854132,0.5758157389635317,0.604287992283442,69,-0.2874075304222117,0.500868922166759
"Help with job applications, resumes, and career documents",1.192457016084304,1.4202300496599713,1.4830519704940683,81,-0.22777303357566736,0.8396224374845467
Help with medical education applications and exam preparation,0.1053799223516361,0.17617365217265774,0.19141735915100921,17,-0.07079372982102164,0.5981593788403685
Help with supply chain operations and inventory management systems,0.2773155851358846,0.26317478262978883,0.2850091638401045,40,0.014140802506095784,1.0537316013517444
"Help with time calculations, duration tracking, and timer programming",0.1109262340543538,0.142539483436912,0.14836552563979954,20,-0.0316132493825582,0.7782140876317246
Help with visual design and graphics creation tasks,0.4270660011092623,0.4661511632006005,0.5013824603339514,52,-0.03908516209133822,0.9161534601287296
Process and analyze visual media content including images and video files,1.087077093732668,0.9388389424488914,0.9837545109106911,79,0.1482381512837765,1.157895187961748
Process meeting transcripts into summaries and structured documentation,0.0831946755407653,0.20652550193270144,0.2358975104461069,26,-0.12333082639193614,0.4028300367858454
"Proofread and correct grammar, spelling, and punctuation in documents",0.3826955074875208,0.7232084155161078,0.7134038535372215,65,-0.340512908028587,0.5291635153531992
"Provide astrological readings, tarot services, and fortune-telling business content",0.0942872989462007,0.2233049127080796,0.26330738912475254,31,-0.12901761376187887,0.4222356678263497
Provide comprehensive blockchain and cryptocurrency technology assistance,0.2273987798114254,0.2207398426220767,0.7773105527988114,31,0.006658937189348707,1.0301664489303335
Provide comprehensive business consulting and strategic development assistance,1.7415418746533555,2.0610967979389034,2.0277798260787647,107,-0.3195549232855479,0.8449587988273511
Provide comprehensive cloud infrastructure and web hosting technical guidance,0.1774819744869661,0.4247411733474914,0.43633983219450273,53,-0.2472591988605253,0.4178591236827508
"Provide comprehensive cooking, nutrition, and meal planning assistance",0.9539656128674432,1.578741617081882,1.4881343429155065,92,-0.6247760042144388,0.6042569617127952
Provide comprehensive database development and management assistance,1.7581808097615088,2.0531400966183577,2.143345175972273,109,-0.2949592868568489,0.856337476754429
Provide comprehensive financial advice and assistance across multiple domains,1.674986134220743,2.028272894898586,2.0297480027355226,103,-0.35328676067784315,0.8258189213264089
Provide comprehensive home maintenance and household management advice,0.6655574043261231,0.9606375879127735,0.9146092315144267,79,-0.29508018358665045,0.6928288177565628
Provide comprehensive information about AI systems and their capabilities,0.9206877426511372,1.2156580211335255,1.1693468465615602,84,-0.2949702784823883,0.7573575188461744
Provide comprehensive job search and career advancement support,0.4658901830282861,0.8314273225376883,0.9009482011397223,71,-0.36553713950940214,0.5603498590908618
Provide comprehensive legal assistance and document drafting across multiple practice areas,1.1480865224625625,1.795370242866079,1.8699800862579028,100,-0.6472837204035164,0.6394706200709828
Provide comprehensive medical and healthcare guidance across multiple specialties,1.963394342762063,2.6245443499392467,2.642704800280982,114,-0.6611500071771836,0.7480896037468416
Provide comprehensive multi-technology programming development assistance and technical guidance,3.8546866333887966,3.6561264822134394,3.7997704431749653,126,0.1985601511753572,1.0543088845917463
Provide comprehensive personal finance management tools and advice,0.2995008319467554,0.4063504063504063,0.40343070494390765,48,-0.1068495744036509,0.7370506520140852
Provide comprehensive personal style and beauty advice with product recommendations,0.4492512479201331,0.5144962803309463,0.5370753462299546,62,-0.0652450324108132,0.8731865809236856
Provide comprehensive travel planning and booking assistance,0.3716028840820854,1.3123359580052494,1.3118814574224553,84,-0.940733073923164,0.2831613976705491
Provide educational assistance and tutoring across multiple academic subjects and disciplines,4.326123128119801,2.7184871028297293,2.941523294378922,117,1.6076360252900717,1.59137158444366
Provide immigration and citizenship application guidance,0.1386577925679423,0.2387127761767531,0.2629388037435343,31,-0.1000549836088108,0.5808561853651024
Provide parenting advice and child development guidance,0.1941209095951192,0.22009962310459108,0.21350266113864674,26,-0.025978713509471868,0.8819683871192873
Provide personal relationship advice and life guidance support,1.0759844703272323,1.2364027634652963,1.2726933310028874,91,-0.160418293138064,0.8702540160226949
Provide pet care advice for dogs and cats,0.0831946755407653,0.317735413056037,0.32413435051587985,36,-0.23454073751527166,0.26183633338375406
"Provide programming education, tutoring, and software development guidance",0.7653910149750416,1.0567170944529434,1.134553630734249,85,-0.2913260794779018,0.7243102425358987
Provide religious and spiritual education across diverse traditions and practices,1.9023849140321687,0.6490170569419805,0.7849501974372515,73,1.253367857090188,2.931178608765338
"Provide sports training advice, fitness guidance, and sports-related tools and analysis",0.5934553521907932,0.9470090100318798,0.9776996845389512,79,-0.3535536578410866,0.6266628362604653
Provide technical assistance and computational support for scientific research projects,1.4531336661120355,1.2758060774762237,1.3110922159985379,87,0.17732758863581188,1.1389925881107246
Provide technical expertise and academic assistance across scientific and professional domains,0.6433721575152523,0.5851505756657123,0.5901478741448848,65,0.05822158184954007,1.0994984612008674
Provide technical support for networking and telecommunications system configuration,0.4215196894065446,0.5502458542668139,0.565628240611849,68,-0.12872616486026933,0.766057001861844
"Provide technical troubleshooting and support for software, hardware, and system issues",1.2201885745978924,1.848112273878184,1.9114790231947616,106,-0.6279236992802917,0.6602350906080934
Provide technical troubleshooting support for hardware and equipment problems,0.4437049362174154,0.7678676904902539,0.788799442818547,79,-0.3241627542728385,0.5778403515508341
Provide translation services and comprehensive language learning assistance across multiple languages,1.9301164725457567,2.8416279445665795,3.3127662992131106,109,-0.9115114720208228,0.6792291285832455
"Solve advanced mathematics, physics, and engineering problems",1.136993899057127,0.8052610387867399,0.9088795602419629,72,0.3317328602703872,1.4119569236457759
"Solve advanced programming problems across algorithms, geometry, graphs, and competitive coding",0.1719356627842485,0.3867619700381866,0.44760102151480835,46,-0.2148263072539381,0.44455162633304557
Write complete creative works across multiple literary formats with detailed specifications,0.8153078202995009,0.5199306759098787,0.6988297375866573,52,0.29537714438962215,1.5681087077093732
"Analyze and process data from documents, visual media, and business sources",3.671658347199112,3.225806451612903,3.3140516347724325,126,0.44585189558620897,1.1382140876317248
Assist with creative writing across multiple genres including humor and romantic roleplay,1.891292290626733,1.5314659609710004,1.7277777485248367,95,0.3598263296557327,1.2349554863286618
Assist with game development programming and mobile gaming projects,0.93732667775929,1.634359559103003,1.66704094150788,97,-0.6970328813437129,0.5735131370196958
Create comprehensive K-12 educational materials and teaching resources,4.059900166389351,1.4722563669991025,1.8310274328356528,97,2.5876437993902486,2.757604081322221
Create comprehensive digital marketing strategies and promotional content,2.756516916250693,3.0180313048798135,3.184091055205758,123,-0.26151438862912046,0.913349345248248
"Help create visual content, graphics, and multimedia for digital platforms",2.9728230726566838,2.4192024192024197,2.5246327213618063,116,0.553620653454264,1.228844287298946
Help develop and debug complete web applications and user interfaces,9.384359400998337,7.222222222222221,8.297663616866748,150,2.162137178776115,1.2993728401382314
Help develop and debug cross-platform mobile applications with Flutter,2.0909595119245705,1.8800419331258562,2.3740717783323024,110,0.2109175787987143,1.1121876991584074
"Help edit, improve, and create professional written documents and communications",6.344980587909041,6.83111954459203,6.890672671961805,147,-0.48613895668298923,0.9288346582855735
Help implement cybersecurity measures and secure authentication systems,0.7653910149750416,1.0660842627754243,1.0972001109386036,88,-0.30069324780038276,0.7179460777166305
"Help plan and organize events, schedules, and travel arrangements",0.9872434830837492,1.7757158854583268,1.8012862851478497,98,-0.7884724023745776,0.5559692804285149
Help with Docker containerization and cloud infrastructure deployment,0.6433721575152523,1.3556297965341804,1.4222376204962466,91,-0.712257639018928,0.4745928122560491
"Help with automation scripts, robotics programming, and workflow optimization tasks",1.7803660565723791,2.588442287838532,2.584326669425428,117,-0.8080762312661527,0.687813695880802
"Help with job applications, resumes, and career advancement",1.6583471991125902,2.0615311237285354,2.2387205242161703,102,-0.4031839246159452,0.8044250120819244
Provide business operations support and strategic consulting services,2.01885745978924,2.393340270551509,2.3000017220912743,110,-0.37448281076226886,0.8435313125467215
Provide comprehensive domestic life and household management guidance,1.702717692734332,2.82258064516129,2.66741421750219,109,-1.119862952426958,0.6032485539973063
Provide comprehensive financial guidance and investment assistance across multiple domains,3.36661120354964,4.429559823762851,4.290607697580745,135,-1.062948620213211,0.760032901122385
Provide comprehensive legal assistance including immigration and document services,1.286744315030505,2.0734196751046676,2.0839595908735493,104,-0.7866753600741627,0.6205903852849034
Provide comprehensive software development assistance across multiple programming domains and technologies,15.929007210205212,17.351154313487243,17.986791630865202,165,-1.4221471032820308,0.9180373203080454
Provide educational tutoring and academic assistance across multiple subjects and disciplines,10.005546311702718,7.332147913436257,7.581841726899464,147,2.6733983982664604,1.3646132661027504
Provide medical and sports training guidance,2.5568496949528563,3.5615568932179436,3.577655597816517,122,-1.0047071982650873,0.7179022465769703
Provide multilingual translation services and language learning assistance,2.118691070438159,3.142903508029238,3.616117753862098,113,-1.0242124375910788,0.6741190319796637
"Provide personalized lifestyle advice and recommendations across relationships, spirituality, entertainment, beauty, and parenting",2.2906267332224077,3.025994222709043,3.0611957105395744,117,-0.7353674894866353,0.7569831812737923
Provide technical IT support and troubleshooting assistance,3.2279534109816974,5.054678007290401,5.163977394621178,136,-1.8267245963087038,0.6386071291437349
Provide technical and academic assistance across scientific research and educational domains,10.055463117027177,5.2987598647125145,5.378509093633232,141,4.756703252314662,1.8977012308091714
Translate religious and spiritual texts between languages,2.800658978583196,0.10853946322711194,0.6152545223924334,11,2.692119515356084,25.80314012354193
Create comprehensive business marketing and promotional content materials,2.471169686985173,1.2521588946459412,1.3120845759634436,89,1.2190107923392317,1.9735272396750554
Debug and fix software code errors across multiple programming languages,3.789126853377265,4.407330085826954,4.528610341059204,133,-0.6182032324496896,0.8597329402583889
Edit and improve existing written content and documents,3.459637561779242,3.0930070234691778,3.215645804886031,119,0.3666305383100643,1.1185353073976678
"Help with academic research, writing, and educational content across multiple disciplines",3.130148270181219,3.561038749839267,3.6995704256965,125,-0.43089047965804816,0.8789986546264072
"Help with job applications, resumes, and career documents",2.471169686985173,1.4202300496599713,1.4830519704940683,81,1.0509396373252016,1.7399784546009398
Provide comprehensive business consulting and strategic development assistance,2.471169686985173,2.0610967979389034,2.0277798260787647,107,0.4100728890462695,1.1989585784890562
Provide comprehensive medical and healthcare guidance across multiple specialties,3.130148270181219,2.6245443499392467,2.642704800280982,114,0.5056039202419722,1.1926444566477514
Provide comprehensive multi-technology programming development assistance and technical guidance,2.6359143327841847,3.6561264822134394,3.7997704431749653,126,-1.0202121494292546,0.720958190480431
Provide translation services and comprehensive language learning assistance across multiple languages,3.130148270181219,2.8416279445665795,3.3127662992131106,109,0.28852032561463936,1.101533462945532
"Analyze and process data from documents, visual media, and business sources",2.9654036243822075,3.225806451612903,3.3140516347724325,126,-0.2604028272306955,0.9192751235584844
Create comprehensive digital marketing strategies and promotional content,4.448105436573312,3.0180313048798135,3.184091055205758,123,1.4300741316934982,1.4738433724597988
"Help create visual content, graphics, and multimedia for digital platforms",2.800658978583196,2.4192024192024197,2.5246327213618063,116,0.3814565593807764,1.157678644975288
Help develop and debug complete web applications and user interfaces,3.130148270181219,7.222222222222221,8.297663616866748,150,-4.0920739520410025,0.43340514510201494
"Help edit, improve, and create professional written documents and communications",8.072487644151565,6.83111954459203,6.890672671961805,147,1.2413680995595344,1.1817224967966318
"Help with automation scripts, robotics programming, and workflow optimization tasks",2.471169686985173,2.588442287838532,2.584326669425428,117,-0.11727260085335889,0.9546937548484857
"Help with job applications, resumes, and career advancement",3.130148270181219,2.0615311237285354,2.2387205242161703,102,1.0686171464526835,1.5183609086240504
Provide business operations support and strategic consulting services,2.6359143327841847,2.393340270551509,2.3000017220912743,110,0.24257406223267575,1.1013537712198267
Provide comprehensive domestic life and household management guidance,3.9538714991762767,2.82258064516129,2.66741421750219,109,1.1312908540149866,1.4008001882795953
Provide comprehensive financial guidance and investment assistance across multiple domains,4.612850082372323,4.429559823762851,4.290607697580745,135,0.183290258609472,1.041378887722927
Provide comprehensive software development assistance across multiple programming domains and technologies,14.662273476112023,17.351154313487243,17.986791630865202,165,-2.688880837375219,0.8450315875938512
Provide educational tutoring and academic assistance across multiple subjects and disciplines,8.237232289950576,7.332147913436257,7.581841726899464,147,0.9050843765143188,1.1234405507362637
Provide medical and sports training guidance,3.9538714991762767,3.5615568932179436,3.577655597816517,122,0.3923146059583331,1.110152559041074
Provide multilingual translation services and language learning assistance,3.459637561779242,3.142903508029238,3.616117753862098,113,0.3167340537500043,1.1007775303762388
"Provide personalized lifestyle advice and recommendations across relationships, spirituality, entertainment, beauty, and parenting",3.130148270181219,3.025994222709043,3.0611957105395744,117,0.10415404747217583,1.0344197773711978
Provide technical IT support and troubleshooting assistance,6.095551894563426,5.054678007290401,5.163977394621178,136,1.0408738872730252,1.205922886833101
Provide technical and academic assistance across scientific research and educational domains,4.118616144975288,5.2987598647125145,5.378509093633232,141,-1.1801437197372264,0.7772792597006554
